athlete_id,athlete_display_name,team_display_name,o_rapm,d_rapm,rapm,o_pipm,d_pipm,pipm,delta,total_poss
5175414,Mekhi Cameron,Tennessee Tech Golden Eagles,-0.35,0.37,0.02,0.01,1.57,1.58,1.56,1401.785206794107
5105562,Solomon Washington,Maryland Terrapins,-0.66,-0.39,-1.05,-0.16,1.74,1.58,2.63,1292.9559178899326
4684146,Tyler Powell,Eastern Washington Eagles,0.17,-0.07,0.1,1.04,0.53,1.57,1.47,931.403005283529
5106718,Collin Metcalf,Maryland Terrapins,-0.56,0.14,-0.42,-0.77,2.34,1.5699999999999998,1.99,646.2250159851937
5314564,Peter Hemschemeier,SE Louisiana Lions,-0.54,0.21,-0.33,0.41,1.16,1.5699999999999998,1.9,913.2180183055754
5107088,Chris Ashby,Queens University Royals,1.44,-1.01,0.4299999999999999,1.93,-0.37,1.56,1.13,1825.527363779962
5176646,Jaylen Searles,Nicholls Colonels,0.45,-0.42,0.03,2.28,-0.72,1.5599999999999998,1.53,1370.9057479863056
5313911,Efe Demirel,Grand Canyon Lopes,-0.08,0.79,0.7100000000000001,-0.59,2.14,1.5500000000000003,0.84,1196.9567145662256
5105560,Erik Pratt,Stony Brook Seawolves,0.36,-0.19,0.1699999999999999,2.33,-0.78,1.55,1.38,1707.7501497311805
5176231,Bryce Ford,Arizona State Sun Devils,0.41,-0.25,0.1599999999999999,2.07,-0.52,1.5499999999999998,1.39,1041.056001340373
4703837,AJ Staton-McCray,Seton Hall Pirates,-0.26,0.8,0.54,0.61,0.94,1.5499999999999998,1.01,1475.160102324731
5311609,Keith McKnight,Quinnipiac Bobcats,0.03,0.41,0.4399999999999999,0.85,0.7,1.5499999999999998,1.11,1374.2643835995368
5313179,Zacch Wiggins,Old Dominion Monarchs,0.36,-0.22,0.1399999999999999,1.76,-0.23,1.53,1.39,1114.1877829181474
4711306,Brandon Garrison,Kentucky Wildcats,0.86,-0.28,0.58,2.13,-0.6,1.5299999999999998,0.95,920.0259032397618
5107708,Kyle Thomas,SIU Edwardsville Cougars,-0.49,0.63,0.14,-0.42,1.93,1.51,1.37,837.6413440181454
5177575,Cbo Newton,Abilene Christian Wildcats,-0.05,-0.02,-0.07,1.92,-0.41,1.51,1.58,1319.6269833779954
5144092,Jordan Lowery,UT Arlington Mavericks,-0.69,0.85,0.16,-1.2,2.71,1.51,1.35,814.3655912841416
5108718,Marvin McGhee III,UT Rio Grande Valley Vaqueros,0.48,0.56,1.04,0.54,0.97,1.51,0.47,1605.3161958465944
4895795,Mike Nwoko,LSU Tigers,1.51,-1.32,0.1899999999999999,3.98,-2.47,1.5099999999999998,1.32,1163.629454890072
5314320,Andre Pasha,New Haven Chargers,-0.9,0.74,-0.16,-0.36,1.86,1.5,1.66,1549.693013842727
5312011,Austin Goode,Cal Poly Mustangs,0.43,-0.34,0.0899999999999999,1.73,-0.23,1.5,1.41,950.76556922714
5238208,Vyctorius Miller,Oklahoma State Cowboys,0.35,0.22,0.57,0.3,1.19,1.49,0.92,1463.8593812659408
5313730,Cam Wilds,Robert Morris Colonials,-0.25,0.47,0.2199999999999999,-0.78,2.27,1.49,1.27,531.9048455364131
4896368,Tahj Staveskie,Incarnate Word Cardinals,0.11,-0.85,-0.74,0.89,0.6,1.49,2.23,1801.8154231746744
5107807,Michael Eley,Hampton Pirates,1.01,-0.74,0.27,3.78,-2.29,1.4899999999999998,1.22,738.1088461924693
5241956,Abass Bodija,Fordham Rams,-0.15,0.91,0.76,-0.24,1.72,1.48,0.72,834.1505563721505
4901934,Tae Dozier,Northern Kentucky Norse,0.37,0.16,0.53,0.71,0.77,1.48,0.95,1746.8334385943638
5177705,Ma'Shy Hill,Abilene Christian Wildcats,-0.77,1.29,0.52,-2.15,3.62,1.4700000000000002,0.95,622.957871162485
5239578,Dior Conners,Ohio Bobcats,-0.16,-0.02,-0.18,0.91,0.56,1.4700000000000002,1.65,659.7835744349043
5240883,Isaiah Sy,Oregon State Beavers,0.14,-0.33,-0.19,1.38,0.09,1.47,1.66,1528.2408555462762
5241676,Donovan Rakotonanahary,Northern Kentucky Norse,0.2,0.19,0.39,0.97,0.5,1.47,1.08,705.6057603382491
5175066,Terrance Dixon Jr.,Southern Jaguars,-0.3,0.27,-0.0299999999999999,-0.49,1.96,1.47,1.5,1203.3505393704745
5314618,Rex Stirling,Wofford Terriers,0.14,0.14,0.28,-0.03,1.5,1.47,1.19,738.6380161775438
5241611,Cole Franklin,North Texas Mean Green,-0.25,0.72,0.47,0.32,1.15,1.47,1.0,1335.4155968495088
5242282,Quin Gorman,Stony Brook Seawolves,-0.34,0.53,0.19,-0.63,2.09,1.46,1.27,963.9858955445978
5176465,Kilian Brockhoff,William & Mary Tribe,0.16,0.47,0.63,0.31,1.15,1.46,0.83,1249.14680801011
5242121,Quel'Ron House,Southern Illinois Salukis,-1.22,1.63,0.4099999999999999,-1.79,3.24,1.4500000000000002,1.04,1573.7895748431145
5108778,Troy Hupstead,Texas Southern Tigers,-0.39,-0.18,-0.5700000000000001,0.65,0.8,1.4500000000000002,2.02,1310.4154615999869
5313592,Jalik Dunkley,Nicholls Colonels,-0.41,0.12,-0.29,0.34,1.1,1.4400000000000002,1.73,1460.036304954314
5312079,Evan Chatman,UAB Blazers,-0.34,1.25,0.91,-1.2,2.64,1.4400000000000002,0.53,1561.5772845967804
5241756,Kameron Taylor,UNC Asheville Bulldogs,0.41,0.04,0.4499999999999999,1.88,-0.44,1.44,0.99,1864.2485865179513
5243045,Kevin McCarthy,Army Black Knights,1.07,-1.35,-0.28,4.46,-3.03,1.4300000000000002,1.71,1213.8439487045375
5240378,KJ Greene,Tulane Green Wave,0.06,0.06,0.12,0.73,0.7,1.43,1.31,829.2194505234835
5312069,Eternity Eguagie,Rice Owls,0.23,-0.32,-0.09,1.53,-0.1,1.43,1.52,900.2318477929549
5243339,PJ Eason,Alabama A&M Bulldogs,-0.31,0.18,-0.13,0.21,1.22,1.43,1.56,1373.421107479499
5175064,Jason Edwards,Providence Friars,0.4,-0.12,0.28,0.79,0.63,1.42,1.14,1106.3459729602712
4685658,Taylor Bol Bowen,Alabama Crimson Tide,0.16,0.37,0.53,-0.81,2.23,1.42,0.89,938.2106805571462
4845379,Tristan Gross,Mercer Bears,0.47,0.24,0.71,1.34,0.07,1.4100000000000001,0.7,677.6748344906782
5239902,Trey Scott III,Georgia State Panthers,-0.39,0.49,0.0999999999999999,-0.31,1.72,1.41,1.31,913.5507269543276
5175802,Sebastian Robinson,NJIT Highlanders,-0.69,0.46,-0.2299999999999999,-0.5,1.91,1.41,1.64,1349.3838179917836
5313721,EJ Mosley,Purdue Fort Wayne Mastodons,-0.21,0.72,0.51,-0.72,2.12,1.4000000000000001,0.89,742.8550750360614
5106750,Zae Blake,UT Rio Grande Valley Vaqueros,0.04,0.53,0.5700000000000001,0.09,1.31,1.4000000000000001,0.83,950.9258698809004
5108917,Brody Rowbury,Idaho Vandals,0.23,0.52,0.75,0.42,0.98,1.4,0.65,1456.8050633176244
5314179,Christian Meeks,Morgan State Bears,-0.17,-0.21,-0.38,0.69,0.7,1.39,1.77,1508.269931755693
5107176,Tre Dinkins,George Washington Revolutionaries,1.2,-0.27,0.93,2.72,-1.34,1.3800000000000001,0.45,1208.505060940217
5313068,Micah Tucker,Georgia State Panthers,-1.19,0.67,-0.5199999999999999,-1.05,2.42,1.3699999999999999,1.89,1683.6094609505403
5311937,Obomate Abbey,Utah Utes,-0.46,0.51,0.0499999999999999,-1.45,2.81,1.36,1.31,761.91298719453
5177579,Delyle Williams,Jackson State Tigers,-0.26,-0.43,-0.69,0.81,0.55,1.36,2.05,928.5414085780208
4895794,Dylan James,Georgia Bulldogs,0.03,0.9,0.93,-1.17,2.53,1.3599999999999999,0.43,878.9191116379155
5243062,Luke Davis,East Carolina Pirates,-0.27,0.51,0.24,-0.81,2.17,1.3599999999999999,1.12,500.75560129524393
5105431,Devin Ree,Jackson State Tigers,-0.85,-0.03,-0.88,-0.6,1.96,1.3599999999999999,2.24,1192.3050731685348
5102799,Mayar Wol,Bowling Green Falcons,1.04,0.2,1.24,2.17,-0.81,1.3599999999999999,0.12,1160.710577351864
5101826,Kaidon Rayfield,UTSA Roadrunners,-1.32,0.87,-0.45,-3.06,4.42,1.3599999999999999,1.81,916.9029445798212
5107880,Cameron Fens,South Dakota Coyotes,-0.05,-0.11,-0.16,0.14,1.21,1.35,1.51,1422.973556635122
5312188,Andrej Shoshkikj,Stony Brook Seawolves,-0.22,0.46,0.24,-0.31,1.66,1.3499999999999999,1.11,1353.1845060196483
5239777,Tyler Lee,Central Arkansas Bears,0.03,0.07,0.1,0.49,0.85,1.3399999999999999,1.24,526.9818149408275
4702671,Boden Skunberg,Illinois State Redbirds,0.63,0.04,0.67,2.34,-1.0,1.3399999999999999,0.67,1365.3928437602362
5144108,Kayden Mingo,Penn State Nittany Lions,0.61,-0.99,-0.38,1.96,-0.63,1.33,1.71,1502.7456283079014
4869767,Isaiah Elohim,Florida Atlantic Owls,0.02,0.47,0.49,0.83,0.49,1.3199999999999998,0.83,1582.9570900805309
5243004,Pedro Santos,UT Martin Skyhawks,-1.07,1.79,0.72,-2.67,3.98,1.31,0.59,911.3598720477174
5241772,Raysean Johnson,Fairleigh Dickinson Knights,0.36,-0.36,0.0,1.57,-0.27,1.3,1.3,864.0958074415018
5105599,Ben Gold,Marquette Golden Eagles,0.29,-0.26,0.0299999999999999,1.78,-0.48,1.3,1.27,1463.5396467336989
5243379,Mykolas Ivanauskas,Mercyhurst Lakers,-0.32,0.67,0.35,-1.21,2.51,1.2999999999999998,0.95,990.7934610624478
5314573,Donald Whitehead Jr.,UNC Greensboro Spartans,0.41,-0.47,-0.06,0.88,0.41,1.29,1.35,1539.3855541855928
5095155,Derrion Reid,Oklahoma Sooners,1.22,-0.49,0.73,1.72,-0.43,1.29,0.56,1568.3526866325135
5105862,Luke Haertle,South Dakota State Jackrabbits,-0.15,0.45,0.3,-0.18,1.47,1.29,0.99,764.8235865318143
4708534,Johnny Radford,Eastern Washington Eagles,0.15,-0.36,-0.21,0.41,0.88,1.29,1.5,1089.7894310159447
5240524,Julius Halaifonua,Georgetown Hoyas,0.45,-0.37,0.08,1.62,-0.35,1.27,1.19,1034.546804591619
5176227,Amire Robinson,Nevada Wolf Pack,-0.63,0.73,0.0999999999999999,-2.03,3.29,1.2600000000000002,1.16,546.6579805420395
5175001,Nikolaos Chitikoudis,Robert Morris Colonials,-0.07,0.75,0.6799999999999999,-1.4,2.66,1.2600000000000002,0.58,1341.2947967294256
5314331,Tyler King,SIU Edwardsville Cougars,-0.16,0.58,0.4199999999999999,0.55,0.71,1.26,0.84,1020.1793278282815
5243382,Jesse Hafemeister,Charleston Southern Buccaneers,0.95,-0.66,0.2899999999999999,3.13,-1.88,1.25,0.96,1528.0187825569262
5174594,Baraka Okojie,Mercer Bears,1.14,-0.14,1.0,1.55,-0.3,1.25,0.25,1835.6492409954185
5312328,Jhei-R Jones,William & Mary Tribe,-0.21,0.49,0.28,-0.71,1.95,1.24,0.96,790.1928913108807
5174669,Miles Rose,UAlbany Great Danes,0.01,0.38,0.39,-0.1,1.33,1.23,0.84,767.5416205993007
5174624,David Fuchs,San Francisco Dons,0.08,0.44,0.52,-0.44,1.67,1.23,0.71,1145.6375849213173
5037870,Rodney Brown Jr.,Loyola Marymount Lions,-0.16,0.32,0.16,0.48,0.75,1.23,1.07,1706.983736077911
5313213,Maguire Mitchell,IU Indianapolis Jaguars,0.53,-0.76,-0.2299999999999999,1.7,-0.48,1.22,1.45,1576.4791882995885
5107255,Kalen Garry,South Dakota State Jackrabbits,0.75,-0.29,0.46,2.02,-0.8,1.22,0.76,1560.190101648324
5314849,Elijah Duval,Southern Utah Thunderbirds,-0.04,-0.07,-0.11,0.71,0.51,1.22,1.33,1450.7813275710903
5242905,Grant Randall,Quinnipiac Bobcats,-0.24,0.7,0.4599999999999999,0.31,0.91,1.22,0.76,1751.264155858939
5313378,Buddy Hammer Jr.,North Texas Mean Green,-0.65,0.72,0.0699999999999999,-0.75,1.97,1.22,1.15,688.3423750950919
4683842,LJ Thomas,Old Dominion Monarchs,0.66,-0.87,-0.2099999999999999,2.72,-1.51,1.2100000000000002,1.42,1465.0091932466198
5177175,Dalen Davis,Princeton Tigers,-0.37,0.29,-0.08,-0.58,1.79,1.21,1.29,898.1448562589603
5093265,Arden Conyers,Charlotte 49ers,0.48,-0.6,-0.12,1.71,-0.5,1.21,1.33,1006.22511575504
5313836,Griffen Goodbary,Drake Bulldogs,-0.09,0.24,0.15,0.0,1.21,1.21,1.06,692.3226148865987
5313202,Stephen Williams,South Alabama Jaguars,0.21,-0.01,0.1999999999999999,1.43,-0.22,1.21,1.01,790.8615225442609
5242926,Gavin Doty,Siena Saints,-0.08,1.03,0.95,-0.58,1.79,1.21,0.26,1988.6906746713655
5254339,Jalen Stokes,UC Davis Aggies,0.09,0.25,0.3399999999999999,0.78,0.42,1.2,0.86,673.7716571002657
4712836,Seth Trimble,North Carolina Tar Heels,1.36,-0.83,0.5300000000000001,3.65,-2.45,1.1999999999999997,0.67,1257.504042833693
4898228,Rob Brown III,Stony Brook Seawolves,-0.04,0.2,0.16,0.88,0.31,1.19,1.03,1642.336179123679
5313667,DJ Dudley,Louisiana Tech Bulldogs,-0.12,0.71,0.59,0.76,0.43,1.19,0.6,1659.4794139744974
5112187,Jimel Lane,Grambling Tigers,0.1,-0.31,-0.21,2.31,-1.12,1.19,1.4,1024.2933982117956
5311761,Erik Oliver-Bush,Manhattan Jaspers,-0.59,0.52,-0.0699999999999999,-1.63,2.82,1.19,1.26,706.6099626122771
5242974,Brendan Terry,Southeast Missouri State Redhawks,-0.19,0.81,0.6200000000000001,-0.24,1.42,1.18,0.56,1437.851863606381
5314551,Logan Applegate,The Citadel Bulldogs,0.05,-0.45,-0.4,1.21,-0.03,1.18,1.58,864.9462511743458
5116468,Andrew Holifield,Lamar Cardinals,-0.17,-0.08,-0.25,0.82,0.36,1.18,1.43,1485.0780050123494
5178200,Seneca Willoughby,Bethune-Cookman Wildcats,0.54,0.12,0.66,1.34,-0.17,1.1700000000000002,0.51,1255.8834179834296
5241457,Alec Squires,South Dakota State Jackrabbits,-0.24,0.57,0.3299999999999999,-0.67,1.84,1.17,0.84,771.2076354219149
5107410,Hantz Louis-Jeune,South Alabama Jaguars,-0.84,1.47,0.63,-2.82,3.98,1.1600000000000001,0.53,1176.9821304127497
4690766,Kaleb Brown,Robert Morris Colonials,-0.05,0.53,0.48,-0.37,1.53,1.1600000000000001,0.68,1040.2968700131369
5176039,Michael McNair,Boston University Terriers,1.57,-1.49,0.08,3.5,-2.34,1.1600000000000001,1.08,1937.1423721841372
5176309,Drew Scharnowski,Belmont Bruins,0.78,-0.05,0.73,1.38,-0.23,1.15,0.42,1137.4267461016254
5313360,Robert Fields,Texas State Bobcats,0.24,-0.15,0.09,1.43,-0.28,1.15,1.06,801.4181311302125
5106242,Jackson Munro,Dartmouth Big Green,0.55,-0.98,-0.4299999999999999,2.97,-1.83,1.1400000000000001,1.57,1108.6093611562158
5174452,Jayce Nathaniel,UIC Flames,-0.45,0.77,0.32,-1.4,2.53,1.13,0.81,1098.4998509291331
5315083,Trenton Ruth,Stonehill Skyhawks,-0.55,0.6,0.0499999999999999,-1.23,2.35,1.12,1.07,582.1345613697588
5107364,Achor Achor,Mississippi State Bulldogs,-0.22,-0.44,-0.66,0.45,0.67,1.12,1.78,1020.0839436667196
5242556,D'Aundre Samuels,Houston Christian Huskies,-0.34,-0.07,-0.41,0.38,0.74,1.12,1.53,1176.7221289022425
5313394,Gabe Kincy,Alabama A&M Bulldogs,-0.37,0.11,-0.26,-0.07,1.19,1.1199999999999999,1.38,689.3093002907286
4898280,Terrance Jones,Manhattan Jaspers,0.03,-0.64,-0.61,0.71,0.41,1.1199999999999999,1.73,1541.1700472441928
5176836,Darius Duffy,Purdue Fort Wayne Mastodons,0.22,-0.37,-0.15,1.39,-0.28,1.1099999999999999,1.26,1204.3316903150087
5106055,Jaxon Ellingsworth,Arkansas State Red Wolves,1.01,-0.43,0.5800000000000001,2.55,-1.44,1.1099999999999999,0.53,1332.995886829325
4873107,Darren Harris,Duke Blue Devils,-0.04,0.83,0.7899999999999999,-0.96,2.07,1.1099999999999999,0.32,566.4538153903876
5262456,Yonatan Levy,Pepperdine Waves,0.03,-0.25,-0.22,1.12,-0.02,1.1,1.32,1074.8294840363465
4433596,Chance Moore,West Virginia Mountaineers,0.48,-0.7,-0.2199999999999999,2.58,-1.48,1.1,1.32,902.751857594301
5313265,Isaiah Williams,Portland State Vikings,-0.26,0.43,0.1699999999999999,-0.75,1.84,1.09,0.92,579.9903103984251
5105791,Jayden Epps,Mississippi State Bulldogs,-0.02,-0.7,-0.72,1.25,-0.16,1.09,1.81,1391.4733404483632
5313542,Myles Mayfield,UNC Asheville Bulldogs,0.26,-0.01,0.25,0.94,0.15,1.0899999999999999,0.84,1201.8274718141788
5176783,Traivar Jackson,Northern Arizona Lumberjacks,-0.72,0.24,-0.48,-1.73,2.82,1.0899999999999999,1.57,1150.0544442314936
5313693,Trey Williams Jr.,Missouri State Bears,0.96,-0.46,0.4999999999999999,2.47,-1.39,1.0800000000000003,0.58,1715.513352723185
5177743,Jamar Brown,UCLA Bruins,0.1,0.45,0.55,-0.39,1.47,1.08,0.53,939.9474467263536
5314746,Antonio Munoz,Grambling Tigers,-0.87,0.65,-0.2199999999999999,-0.79,1.87,1.08,1.3,1121.922710699765
5311972,Darius Adams,Maryland Terrapins,-0.33,-0.42,-0.75,0.3,0.78,1.08,1.83,1403.3980057885562
5313242,Isaiah Dorceus,Milwaukee Panthers,0.17,-0.36,-0.1899999999999999,0.84,0.24,1.08,1.27,1187.1866856682132
5152763,Eric Reibe,UConn Huskies,0.41,0.14,0.55,1.16,-0.08,1.0799999999999998,0.53,828.276986032094
5242967,Ring Malith,SIU Edwardsville Cougars,-0.84,0.61,-0.2299999999999999,-1.72,2.79,1.07,1.3,694.1740493987944
5313905,Jojo McIver,Colorado State Rams,-0.2,0.4,0.2,-0.46,1.53,1.07,0.87,614.0936378543728
5313088,Olavi Suutela,Oregon State Beavers,-0.41,0.22,-0.1899999999999999,-0.55,1.62,1.07,1.26,952.0203883592626
4432749,Sadraque NgaNga,San José State Spartans,0.4,-0.97,-0.57,1.46,-0.4,1.06,1.63,1248.2715227120873
4897987,Andre Washington,Eastern Illinois Panthers,-0.02,0.04,0.02,0.79,0.27,1.06,1.04,552.3587463955223
5239762,Jordan Rogers,NJIT Highlanders,-0.84,0.29,-0.55,0.08,0.97,1.05,1.6,1489.1945619735318
5177207,Tuburu Naivalurua,Oakland Golden Grizzlies,1.27,-1.45,-0.1799999999999999,2.75,-1.7,1.05,1.23,1827.7999188115937
5313932,Joey Niesman,Fairleigh Dickinson Knights,-0.5,-0.33,-0.8300000000000001,0.67,0.38,1.05,1.88,1711.0964155044685
5107369,Ben Vander Wal,Furman Paladins,0.69,-0.08,0.61,1.74,-0.69,1.05,0.44,1528.388439833322
5176034,Tate Laczkowski,Army Black Knights,-0.63,0.32,-0.31,-1.54,2.59,1.0499999999999998,1.36,1115.7698879360337
5179294,Po'Boigh King,Sam Houston Bearkats,1.06,-0.3,0.76,2.5,-1.46,1.04,0.28,1482.1792477481906
4707808,Tyler Schmidt,Towson Tigers,0.48,-0.24,0.24,2.13,-1.09,1.0399999999999998,0.8,715.4842382841866
5174814,Stephan Snagg,Binghamton Bearcats,-0.02,-0.37,-0.39,0.71,0.31,1.02,1.41,867.1235523497204
5108786,Chris Moncrief,Saint Francis Red Flash,0.75,-1.23,-0.48,3.77,-2.75,1.02,1.5,985.6676618318209
5105883,Matúš Hronský,Portland Pilots,-0.11,-0.2,-0.31,0.54,0.48,1.02,1.33,992.1698545605132
5105618,Quante Berry,Memphis Tigers,-1.41,1.25,-0.1599999999999999,-3.43,4.45,1.02,1.18,991.6826215362896
5220874,Jamarion Davis-Fleming,Mississippi State Bulldogs,-0.19,-0.44,-0.63,0.77,0.24,1.01,1.64,1102.7944193589562
5106728,Christian May,UNC Wilmington Seahawks,0.89,0.33,1.22,1.35,-0.34,1.01,-0.21,1503.786663338352
5312925,Malchiah Marable,Central Arkansas Bears,-0.44,1.03,0.5900000000000001,-1.86,2.87,1.01,0.42,1147.8276531184274
5180743,Chris Terrell,New Mexico State Aggies,0.21,0.07,0.28,0.46,0.54,1.0,0.72,667.1629130332565
5104196,Karris Bilal,Louisiana Ragin' Cajuns,0.29,-0.4,-0.11,1.91,-0.92,0.9899999999999999,1.1,689.3610549908708
5176660,Hasan Abdul Hakim,Memphis Tigers,-0.58,0.5,-0.0799999999999999,-1.44,2.42,0.98,1.06,505.69106953379935
5314461,Sam Hughes,Boston University Terriers,1.38,-1.16,0.2199999999999999,3.04,-2.06,0.98,0.76,1622.688870754457
5239797,Donte Bacchus,North Alabama Lions,-0.6,-0.74,-1.34,0.13,0.85,0.98,2.32,1630.3283588639392
4894465,Owen Freeman,Creighton Bluejays,-0.7,0.73,0.03,-1.84,2.82,0.9799999999999998,0.95,505.0089574530591
5240749,Austin Cross,Troy Trojans,-0.43,0.84,0.41,-1.38,2.35,0.9700000000000002,0.56,891.8350222346951
5174586,Jake DiMichele,Duquesne Dukes,-0.35,0.26,-0.0899999999999999,-0.47,1.44,0.97,1.06,620.4084087338961
5176059,Kahlil Singleton,Canisius Golden Griffins,-1.29,0.11,-1.18,-0.31,1.28,0.97,2.15,1658.2579630170771
5180944,NaVuan Peterson,Gardner-Webb Runnin' Bulldogs,-0.47,-0.45,-0.92,0.43,0.54,0.97,1.89,634.5375465512353
5105636,Dylan Andrews,Boise State Broncos,0.93,-0.46,0.47,2.15,-1.19,0.96,0.49,1581.001311095829
5314798,Cal Furnish,Oral Roberts Golden Eagles,-0.79,0.43,-0.36,-0.98,1.94,0.96,1.32,1169.6282014095204
5110696,Toby Harris,Iona Gaels,-0.17,0.15,-0.02,0.65,0.31,0.96,0.98,1425.9648009583154
5311938,DJ Thomas,West Virginia Mountaineers,0.39,0.01,0.4,1.1,-0.15,0.9500000000000001,0.55,824.289263740039
5313449,Jacob Taylor,Charleston Southern Buccaneers,-0.26,0.27,0.01,-0.16,1.11,0.9500000000000001,0.94,1147.5374606335815
5314509,Cole Bowser,Furman Paladins,0.4,-0.23,0.17,1.62,-0.67,0.9500000000000001,0.78,709.1663741839218
4897052,Lassina Traore,Texas Longhorns,0.22,0.12,0.3399999999999999,-0.11,1.05,0.9400000000000001,0.6,624.0023313690403
5101668,Kayvaun Mulready,Georgetown Hoyas,-0.19,0.18,-0.01,0.06,0.88,0.94,0.95,877.337587490764
5111902,Franck Yetna,Texas A&M-Corpus Christi Islanders,-0.02,0.61,0.59,0.57,0.37,0.94,0.35,1055.3752481226113
5107877,Steven Clay,Southern Indiana Screaming Eagles,-0.36,0.13,-0.2299999999999999,-0.25,1.19,0.94,1.17,668.1516687532093
5315592,Cameron Johnson,Mercyhurst Lakers,-0.7,0.85,0.15,-2.25,3.19,0.94,0.79,653.7789276806648
5313212,Kyler D'Augustino,IU Indianapolis Jaguars,0.24,-0.88,-0.64,0.88,0.06,0.94,1.58,1784.2786758781467
5241732,AJ Levine,Pennsylvania Quakers,-0.58,0.82,0.24,-2.24,3.18,0.94,0.7,1200.6760892170566
5314357,Reggie Prudhomme,Niagara Purple Eagles,-0.32,-0.7,-1.02,1.33,-0.4,0.93,1.95,1222.2808596211646
5313033,De'Undrae Perteete Jr.,UC Riverside Highlanders,0.01,-0.48,-0.47,1.61,-0.68,0.93,1.4,1325.6163974644112
5243266,CJ Hyland,Western Carolina Catamounts,-0.02,-0.0,-0.02,0.04,0.89,0.93,0.95,517.4115512650644
5105971,Rory Stewart,Florida Gulf Coast Eagles,-0.03,-0.08,-0.11,0.69,0.24,0.9299999999999999,1.04,1149.7690045049096
5313915,Peyton White,Nevada Wolf Pack,0.09,0.08,0.1699999999999999,0.47,0.46,0.9299999999999999,0.76,788.162513212172
5311842,Tate Sage,Iowa Hawkeyes,0.47,0.09,0.5599999999999999,0.9,0.02,0.92,0.36,844.3302462479361
5107320,Chase Martin,Oral Roberts Golden Eagles,-0.65,0.44,-0.21,-1.17,2.09,0.9199999999999999,1.13,984.2395716965422
5243271,Jalen Lee,Southern Utah Thunderbirds,-0.45,0.47,0.0199999999999999,-0.96,1.87,0.9100000000000001,0.89,632.2662338783161
5108148,Daniel Rouzan,Bethune-Cookman Wildcats,0.15,-0.18,-0.03,1.08,-0.17,0.91,0.94,1296.4046497161182
5101784,Akai Fleming,Georgia Tech Yellow Jackets,-0.63,0.15,-0.48,0.19,0.72,0.9099999999999999,1.39,1389.1453958216705
5105804,Caelum Swanton-Rodger,Old Dominion Monarchs,-0.67,0.41,-0.26,-1.64,2.54,0.9000000000000001,1.16,1100.92143453122
5175148,Tyler Tejada,Towson Tigers,-0.36,0.64,0.28,-0.02,0.92,0.9,0.62,1804.8179791683976
4896969,Jordan Battle,Old Dominion Monarchs,-0.21,-0.3,-0.51,0.55,0.35,0.9,1.41,1894.358809905752
5258494,Mouhamed Sylla,Georgia Tech Yellow Jackets,-0.59,0.97,0.38,-2.21,3.11,0.8999999999999999,0.52,610.5271052187827
5105615,Harrison Carrington,UC Irvine Anteaters,-0.43,0.75,0.32,-0.24,1.14,0.8999999999999999,0.58,1022.4306623013862
4687377,Grant Slatten,Tennessee Tech Golden Eagles,0.13,-0.41,-0.2799999999999999,1.61,-0.72,0.8900000000000001,1.17,706.210593582948
5314453,BJ Plummer,North Florida Ospreys,0.35,-1.19,-0.84,1.11,-0.22,0.8900000000000001,1.73,1558.1731657682335
5174633,Xzayvier Brown,Oklahoma Sooners,1.4,-0.78,0.6199999999999999,1.81,-0.92,0.89,0.27,1832.322340174763
5239793,Tristen Guillouette,Florida Gulf Coast Eagles,0.36,-0.37,-0.01,1.28,-0.39,0.89,0.9,670.7397681434459
5313243,Stevie Elam,Milwaukee Panthers,-0.0,-0.41,-0.41,0.54,0.35,0.89,1.3,1137.4963507194173
5239560,Phat Phat Brooks,Central Michigan Chippewas,-0.08,-0.24,-0.32,0.38,0.5,0.88,1.2,1466.950206553076
5176814,Marcus Hall,Green Bay Phoenix,1.27,-1.3,-0.03,3.26,-2.38,0.8799999999999999,0.91,1654.094090054162
5241748,Karmani Gregory,South Carolina Upstate Spartans,0.36,-0.65,-0.29,3.26,-2.38,0.8799999999999999,1.17,1661.1967098700063
5176577,Josiah Hammons,UIC Flames,0.69,-0.45,0.2399999999999999,2.78,-1.9,0.8799999999999999,0.64,814.8533168630528
5176325,Trent Johnson,Houston Christian Huskies,-0.33,-0.43,-0.76,1.2,-0.32,0.8799999999999999,1.64,1549.8240322354134
5179286,Jalen Griffith,Western Michigan Broncos,0.47,-0.99,-0.52,2.85,-1.98,0.8700000000000001,1.39,1091.113664594044
5241604,Khalon Hudson,Presbyterian Blue Hose,0.06,-0.27,-0.21,1.34,-0.47,0.8700000000000001,1.08,603.199057572901
5240511,KJ Tenner,Murray State Racers,-0.09,0.13,0.04,-0.17,1.04,0.87,0.83,899.7090498544161
5176386,Connor Sevilla,UC Davis Aggies,0.53,-0.32,0.21,2.49,-1.63,0.8600000000000003,0.65,1712.372338648201
